image_id,filename,description,fashion_description
322,322.jpg,"The image is a black and white photograph of a man sitting on the ground in front of a corrugated metal wall. He is wearing a hoodie and sweatpants, and has a big smile on his face. His arms are crossed over his chest and he is looking directly at the camera. On the right side of the image, there is a large black ball. The man appears to be in a squatting position, with his legs crossed and his hands resting on his knees.","OUTFIT: hoodie, pants | ACCESSORIES: ring"
323,323.jpg,"The image shows a young woman standing in a park with two young children. The woman is wearing a black and white striped tank top and white pants, and is holding a small child in her arms. The child on the left is a blonde girl with curly hair, wearing a blue dress and white sneakers. The boy on the right is a young boy wearing a white t-shirt and black pants with a red and white logo on it. They are both smiling and looking at the camera. The background shows trees and grass, and the sky is blue.","OUTFIT: white t-shirt, top, white striped, shirt, white striped tank top, white pants, blue dress | ACCESSORIES: ring, white sneakers"
324,324.jpg,"The image shows a young woman standing in front of a counter in a store. She is wearing a green t-shirt with pink text on it and blue jeans. She has blonde hair tied up in a ponytail and is carrying a brown purse. The counter is made of wood and has a computer monitor and other items on it. There is a sign on the right side of the counter that reads ""No Parking"". The store appears to be closed, as there is a window visible in the background.","OUTFIT: shirt, green t-shirt, blue jeans | ACCESSORIES: hat, brown purse, ring"
325,325.jpg,"The image shows a young woman standing in front of a row of purple lockers in a locker room. She is wearing a white tank top and green leggings, and black sneakers. She has long blonde hair tied up in a ponytail and is holding a phone in her right hand. The woman appears to be taking a selfie or taking a picture of herself. The lockers are arranged in a neat row and the floor is tiled.","OUTFIT: white tank top, green leggings | ACCESSORIES: black sneakers, ring"
326,326.jpg,The image shows a young woman standing in a restaurant. She is wearing a black crop top and a white shawl draped over her shoulders. Her blonde hair is styled in loose curls and she is looking off to the side with a serious expression on her face. The restaurant has a yellow wall and there are tables and chairs in the background.,OUTFIT: black crop top | ACCESSORIES: ring | STYLE: loose
327,327.jpg,"The image is a selfie of a young woman standing in an elevator. She is holding her phone up to take the picture, with her right hand resting on the door. The woman is wearing a gray sweater with a floral pattern, light blue jeans, and a black belt. She has blonde hair styled in loose waves and is wearing sunglasses. The elevator has wooden paneling and there is a mirror on the wall behind her.","OUTFIT: gray sweater, blue jeans, floral | ACCESSORIES: sunglasses, ring, glasses, black belt | STYLE: loose"
328,328.jpg,"The image shows a young woman standing in a grocery store aisle. She is wearing a blue sweater and white pants, and is carrying a green handbag. She has blonde hair and is wearing sunglasses. The aisle is stocked with various products, including milk, yogurt, and other dairy products. The woman is looking off to the side with a serious expression on her face.","OUTFIT: white pants, blue sweater | ACCESSORIES: green handbag, sunglasses, ring, glasses, bag"
329,329.jpg,"The image shows a young woman standing in a room with a wooden floor and white walls. She is holding a phone in her right hand and taking a mirror selfie. The woman is wearing a white strapless top with a button-down front and a pair of navy blue shorts. She has long blonde hair that is styled in loose curls and is wearing black knee-high boots. There is a dining table and chairs in the background, and a vase with pink flowers on the table.","OUTFIT: blue shorts, white strapless top | ACCESSORIES: hat, black knee-high boots, ring | STYLE: strapless, loose, button-down"
33,33.jpg,"The image shows two young women standing in a restaurant. They are both smiling and posing for the camera. The woman on the left is wearing a white crop top and blue jeans, while the woman in the middle has long blonde hair. Both women are wearing casual clothes and appear to be happy and relaxed. The restaurant has wooden walls and tables and chairs, and there are a few people visible in the background. There are also some decorative items hanging on the walls.","OUTFIT: white crop top, blue jeans | ACCESSORIES: ring"
330,330.jpg,"The image is a close-up selfie of a young woman sitting in the back seat of a car. She has blonde hair that is styled in loose curls and is wearing a denim jacket. She is looking directly at the camera with a slight smile on her lips. The background is blurred, but it appears to be the interior of the car.","OUTFIT: denim jacket, jacket, denim | ACCESSORIES: hat, ring | STYLE: loose"
331,331.jpg,"The image shows a young woman walking out of a building. She is wearing a grey coat over a white blouse, a black mini skirt, and black knee-high boots. She has blonde hair styled in loose waves and is wearing sunglasses. The building has a large wooden door with intricate carvings and a chandelier hanging from the ceiling. The woman is walking on a cobblestone street and appears to be in motion.","OUTFIT: grey coat, white blouse, black mini skirt | ACCESSORIES: black knee-high boots, sunglasses, ring, glasses | STYLE: mini, loose"
333,333.jpg,"The image shows a woman from the waist down, wearing a pair of light blue pants. The pants are made of a lightweight fabric and have a drawstring waistband with a small black logo on the right side. The woman is standing with her back to the camera, facing away from the camera. She is wearing a white crop top and white sneakers. The background is plain white.","OUTFIT: blue pants, white crop top | ACCESSORIES: ring, white sneakers"
